metanode,identifier,entities_local_id,entities_global_id,entities_value,name,abbreviation
Anatomy,UBERON:0002067,Anatomy_285,285,Anatomy::UBERON:0002067,dermis,A
Anatomy,UBERON:0002073,Anatomy_286,286,Anatomy::UBERON:0002073,hair follicle,A
Anatomy,UBERON:0002081,Anatomy_287,287,Anatomy::UBERON:0002081,cardiac atrium,A
Anatomy,UBERON:0002082,Anatomy_288,288,Anatomy::UBERON:0002082,cardiac ventricle,A
Anatomy,UBERON:0002097,Anatomy_289,289,Anatomy::UBERON:0002097,skin of body,A
Anatomy,UBERON:0002099,Anatomy_290,290,Anatomy::UBERON:0002099,cardiac septum,A
Anatomy,UBERON:0002102,Anatomy_291,291,Anatomy::UBERON:0002102,forelimb,A
Anatomy,UBERON:0002103,Anatomy_292,292,Anatomy::UBERON:0002103,hindlimb,A
Anatomy,UBERON:0002107,Anatomy_293,293,Anatomy::UBERON:0002107,liver,A
Anatomy,UBERON:0002110,Anatomy_294,294,Anatomy::UBERON:0002110,gall bladder,A
Anatomy,UBERON:0002113,Anatomy_295,295,Anatomy::UBERON:0002113,kidney,A
Anatomy,UBERON:0002129,Anatomy_296,296,Anatomy::UBERON:0002129,cerebellar cortex,A
Anatomy,UBERON:0002130,Anatomy_297,297,Anatomy::UBERON:0002130,cerebellar nuclear complex,A
Anatomy,UBERON:0002134,Anatomy_298,298,Anatomy::UBERON:0002134,tricuspid valve,A
Anatomy,UBERON:0002135,Anatomy_299,299,Anatomy::UBERON:0002135,mitral valve,A
Anatomy,UBERON:0002137,Anatomy_300,300,Anatomy::UBERON:0002137,aortic valve,A
Anatomy,UBERON:0002146,Anatomy_301,301,Anatomy::UBERON:0002146,pulmonary valve,A
Anatomy,UBERON:0002148,Anatomy_302,302,Anatomy::UBERON:0002148,locus ceruleus,A
Anatomy,UBERON:0002162,Anatomy_303,303,Anatomy::UBERON:0002162,area postrema,A
Anatomy,UBERON:0002165,Anatomy_304,304,Anatomy::UBERON:0002165,endocardium,A
Anatomy,UBERON:0002185,Anatomy_305,305,Anatomy::UBERON:0002185,bronchus,A
Anatomy,UBERON:0002204,Anatomy_306,306,Anatomy::UBERON:0002204,musculoskeletal system,A
Anatomy,UBERON:0002205,Anatomy_307,307,Anatomy::UBERON:0002205,manubrium of sternum,A
Anatomy,UBERON:0002223,Anatomy_308,308,Anatomy::UBERON:0002223,endolymphatic sac,A
Anatomy,UBERON:0002226,Anatomy_309,309,Anatomy::UBERON:0002226,basilar membrane of cochlea,A
Anatomy,UBERON:0002228,Anatomy_310,310,Anatomy::UBERON:0002228,rib,A
Anatomy,UBERON:0002240,Anatomy_311,311,Anatomy::UBERON:0002240,spinal cord,A
Anatomy,UBERON:0002250,Anatomy_312,312,Anatomy::UBERON:0002250,popliteal artery,A
Anatomy,UBERON:0002275,Anatomy_313,313,Anatomy::UBERON:0002275,reticular formation,A
Anatomy,UBERON:0002279,Anatomy_314,314,Anatomy::UBERON:0002279,vestibular aqueduct,A
Anatomy,UBERON:0002282,Anatomy_315,315,Anatomy::UBERON:0002282,stria vascularis of cochlear duct,A
Anatomy,UBERON:0002285,Anatomy_316,316,Anatomy::UBERON:0002285,telencephalic ventricle,A
Anatomy,UBERON:0002286,Anatomy_317,317,Anatomy::UBERON:0002286,third ventricle,A
Anatomy,UBERON:0002294,Anatomy_318,318,Anatomy::UBERON:0002294,biliary system,A
Anatomy,UBERON:0002297,Anatomy_319,319,Anatomy::UBERON:0002297,cerumen,A
Anatomy,UBERON:0002298,Anatomy_320,320,Anatomy::UBERON:0002298,brainstem,A
Anatomy,UBERON:0002299,Anatomy_321,321,Anatomy::UBERON:0002299,alveolus of lung,A
Anatomy,UBERON:0002303,Anatomy_322,322,Anatomy::UBERON:0002303,juxtaglomerular apparatus,A
Anatomy,UBERON:0002347,Anatomy_323,323,Anatomy::UBERON:0002347,thoracic vertebra,A
Anatomy,UBERON:0002349,Anatomy_324,324,Anatomy::UBERON:0002349,myocardium,A
Anatomy,UBERON:0002351,Anatomy_325,325,Anatomy::UBERON:0002351,sinoatrial node,A
Anatomy,UBERON:0002352,Anatomy_326,326,Anatomy::UBERON:0002352,atrioventricular node,A
Anatomy,UBERON:0002353,Anatomy_327,327,Anatomy::UBERON:0002353,atrioventricular bundle,A
Anatomy,UBERON:0002354,Anatomy_328,328,Anatomy::UBERON:0002354,purkinje fiber,A
Anatomy,UBERON:0002356,Anatomy_329,329,Anatomy::UBERON:0002356,perineum,A
Anatomy,UBERON:0002360,Anatomy_330,330,Anatomy::UBERON:0002360,meninx,A
Anatomy,UBERON:0002361,Anatomy_331,331,Anatomy::UBERON:0002361,pia mater,A
Anatomy,UBERON:0002362,Anatomy_332,332,Anatomy::UBERON:0002362,arachnoid mater,A
Anatomy,UBERON:0002363,Anatomy_333,333,Anatomy::UBERON:0002363,dura mater,A
Anatomy,UBERON:0002365,Anatomy_334,334,Anatomy::UBERON:0002365,exocrine gland,A
Anatomy,UBERON:0002366,Anatomy_335,335,Anatomy::UBERON:0002366,bulbo-urethral gland,A
Anatomy,UBERON:0002367,Anatomy_336,336,Anatomy::UBERON:0002367,prostate gland,A
Anatomy,UBERON:0002368,Anatomy_337,337,Anatomy::UBERON:0002368,endocrine gland,A
Anatomy,UBERON:0002369,Anatomy_338,338,Anatomy::UBERON:0002369,adrenal gland,A
Anatomy,UBERON:0002371,Anatomy_339,339,Anatomy::UBERON:0002371,bone marrow,A
Anatomy,UBERON:0002377,Anatomy_340,340,Anatomy::UBERON:0002377,muscle of neck,A
Anatomy,UBERON:0002378,Anatomy_341,341,Anatomy::UBERON:0002378,muscle of abdomen,A
Anatomy,UBERON:0002382,Anatomy_342,342,Anatomy::UBERON:0002382,rectus abdominis muscle,A
Anatomy,UBERON:0002384,Anatomy_343,343,Anatomy::UBERON:0002384,connective tissue,A
Anatomy,UBERON:0002385,Anatomy_344,344,Anatomy::UBERON:0002385,muscle tissue,A
Anatomy,UBERON:0002386,Anatomy_345,345,Anatomy::UBERON:0002386,forelimb zeugopod,A
Anatomy,UBERON:0002387,Anatomy_346,346,Anatomy::UBERON:0002387,pes,A
Anatomy,UBERON:0002389,Anatomy_347,347,Anatomy::UBERON:0002389,manual digit,A
Anatomy,UBERON:0002390,Anatomy_348,348,Anatomy::UBERON:0002390,hematopoietic system,A
Anatomy,UBERON:0002392,Anatomy_349,349,Anatomy::UBERON:0002392,nasolacrimal duct,A
Anatomy,UBERON:0002394,Anatomy_350,350,Anatomy::UBERON:0002394,bile duct,A
Anatomy,UBERON:0002397,Anatomy_351,351,Anatomy::UBERON:0002397,maxilla,A
Anatomy,UBERON:0002398,Anatomy_352,352,Anatomy::UBERON:0002398,manus,A
Anatomy,UBERON:0002405,Anatomy_353,353,Anatomy::UBERON:0002405,immune system,A
Anatomy,UBERON:0002407,Anatomy_354,354,Anatomy::UBERON:0002407,pericardium,A
Anatomy,UBERON:0002410,Anatomy_355,355,Anatomy::UBERON:0002410,autonomic nervous system,A
Anatomy,UBERON:0002411,Anatomy_356,356,Anatomy::UBERON:0002411,clitoris,A
Anatomy,UBERON:0002413,Anatomy_357,357,Anatomy::UBERON:0002413,cervical vertebra,A
Anatomy,UBERON:0002414,Anatomy_358,358,Anatomy::UBERON:0002414,lumbar vertebra,A
Anatomy,UBERON:0002418,Anatomy_359,359,Anatomy::UBERON:0002418,cartilage tissue,A
Anatomy,UBERON:0002422,Anatomy_360,360,Anatomy::UBERON:0002422,fourth ventricle,A
Anatomy,UBERON:0002439,Anatomy_361,361,Anatomy::UBERON:0002439,myenteric nerve plexus,A
Anatomy,UBERON:0002441,Anatomy_362,362,Anatomy::UBERON:0002441,cervicothoracic ganglion,A
Anatomy,UBERON:0002450,Anatomy_363,363,Anatomy::UBERON:0002450,decidua,A
Anatomy,UBERON:0002453,Anatomy_364,364,Anatomy::UBERON:0002453,ethmoid sinus,A
Anatomy,UBERON:0002466,Anatomy_365,365,Anatomy::UBERON:0002466,intestine secretion,A
Anatomy,UBERON:0002481,Anatomy_366,366,Anatomy::UBERON:0002481,bone tissue,A
Anatomy,UBERON:0002486,Anatomy_367,367,Anatomy::UBERON:0002486,glottis,A
Anatomy,UBERON:0002494,Anatomy_368,368,Anatomy::UBERON:0002494,papillary muscle of heart,A
Anatomy,UBERON:0002497,Anatomy_369,369,Anatomy::UBERON:0002497,acromion,A
Anatomy,UBERON:0002500,Anatomy_370,370,Anatomy::UBERON:0002500,zygomatic arch,A
Anatomy,UBERON:0002501,Anatomy_371,371,Anatomy::UBERON:0002501,oval window,A
Anatomy,UBERON:0002502,Anatomy_372,372,Anatomy::UBERON:0002502,round window of inner ear,A
Anatomy,UBERON:0002512,Anatomy_373,373,Anatomy::UBERON:0002512,corpus luteum,A
Anatomy,UBERON:0002515,Anatomy_374,374,Anatomy::UBERON:0002515,periosteum,A
Anatomy,UBERON:0002516,Anatomy_375,375,Anatomy::UBERON:0002516,epiphyseal plate,A
Anatomy,UBERON:0002517,Anatomy_376,376,Anatomy::UBERON:0002517,basicranium,A
Anatomy,UBERON:0002518,Anatomy_377,377,Anatomy::UBERON:0002518,otolith organ,A
Anatomy,UBERON:0002519,Anatomy_378,378,Anatomy::UBERON:0002519,otolithic part of statoconial membrane,A
Anatomy,UBERON:0002521,Anatomy_379,379,Anatomy::UBERON:0002521,elastic tissue,A
Anatomy,UBERON:0002522,Anatomy_380,380,Anatomy::UBERON:0002522,tunica media,A
Anatomy,UBERON:0002523,Anatomy_381,381,Anatomy::UBERON:0002523,tunica intima,A
Anatomy,UBERON:0002606,Anatomy_382,382,Anatomy::UBERON:0002606,neuropil,A
Anatomy,UBERON:0002673,Anatomy_383,383,Anatomy::UBERON:0002673,vestibular nuclear complex,A
Anatomy,UBERON:0002707,Anatomy_384,384,Anatomy::UBERON:0002707,corticospinal tract,A
Anatomy,UBERON:0002741,Anatomy_385,385,Anatomy::UBERON:0002741,diagonal band of Broca,A
Anatomy,UBERON:0002925,Anatomy_386,386,Anatomy::UBERON:0002925,trigeminal nucleus,A
Anatomy,UBERON:0002944,Anatomy_387,387,Anatomy::UBERON:0002944,spinothalamic tract of medulla,A
Anatomy,UBERON:0003092,Anatomy_388,388,Anatomy::UBERON:0003092,ultimobranchial body,A
Anatomy,UBERON:0003126,Anatomy_389,389,Anatomy::UBERON:0003126,trachea,A
Anatomy,UBERON:0003129,Anatomy_390,390,Anatomy::UBERON:0003129,skull,A
Anatomy,UBERON:0003216,Anatomy_391,391,Anatomy::UBERON:0003216,hard palate,A
Anatomy,UBERON:0003685,Anatomy_392,392,Anatomy::UBERON:0003685,cranial suture,A
Anatomy,UBERON:0003889,Anatomy_393,393,Anatomy::UBERON:0003889,fallopian tube,A
Anatomy,UBERON:0004288,Anatomy_394,394,Anatomy::UBERON:0004288,skeleton,A
Anatomy,UBERON:0004452,Anatomy_395,395,Anatomy::UBERON:0004452,carpal region,A
Anatomy,UBERON:0004535,Anatomy_396,396,Anatomy::UBERON:0004535,cardiovascular system,A
Anatomy,UBERON:0004727,Anatomy_397,397,Anatomy::UBERON:0004727,cochlear nerve,A
Anatomy,UBERON:0004769,Anatomy_398,398,Anatomy::UBERON:0004769,diaphysis,A
Anatomy,UBERON:0006849,Anatomy_399,399,Anatomy::UBERON:0006849,scapula,A
BiologicalProcess,GO:0000002,Biological Process_0,400,Biological Process::GO:0000002,mitochondrial genome maintenance,BP
BiologicalProcess,GO:0000012,Biological Process_1,401,Biological Process::GO:0000012,single strand break repair,BP
BiologicalProcess,GO:0000018,Biological Process_2,402,Biological Process::GO:0000018,regulation of DNA recombination,BP
BiologicalProcess,GO:0000019,Biological Process_3,403,Biological Process::GO:0000019,regulation of mitotic recombination,BP
BiologicalProcess,GO:0000022,Biological Process_4,404,Biological Process::GO:0000022,mitotic spindle elongation,BP
BiologicalProcess,GO:0000023,Biological Process_5,405,Biological Process::GO:0000023,maltose metabolic process,BP
BiologicalProcess,GO:0000027,Biological Process_6,406,Biological Process::GO:0000027,ribosomal large subunit assembly,BP
BiologicalProcess,GO:0000028,Biological Process_7,407,Biological Process::GO:0000028,ribosomal small subunit assembly,BP
BiologicalProcess,GO:0000032,Biological Process_8,408,Biological Process::GO:0000032,cell wall mannoprotein biosynthetic process,BP
BiologicalProcess,GO:0000038,Biological Process_9,409,Biological Process::GO:0000038,very long-chain fatty acid metabolic process,BP
BiologicalProcess,GO:0000041,Biological Process_10,410,Biological Process::GO:0000041,transition metal ion transport,BP
BiologicalProcess,GO:0000042,Biological Process_11,411,Biological Process::GO:0000042,protein targeting to Golgi,BP
BiologicalProcess,GO:0000045,Biological Process_12,412,Biological Process::GO:0000045,autophagosome assembly,BP
BiologicalProcess,GO:0000050,Biological Process_13,413,Biological Process::GO:0000050,urea cycle,BP
BiologicalProcess,GO:0000052,Biological Process_14,414,Biological Process::GO:0000052,citrulline metabolic process,BP
BiologicalProcess,GO:0000054,Biological Process_15,415,Biological Process::GO:0000054,ribosomal subunit export from nucleus,BP
BiologicalProcess,GO:0000055,Biological Process_16,416,Biological Process::GO:0000055,ribosomal large subunit export from nucleus,BP
BiologicalProcess,GO:0000056,Biological Process_17,417,Biological Process::GO:0000056,ribosomal small subunit export from nucleus,BP
BiologicalProcess,GO:0000059,Biological Process_18,418,Biological Process::GO:0000059,"protein import into nucleus, docking",BP
BiologicalProcess,GO:0000060,Biological Process_19,419,Biological Process::GO:0000060,"protein import into nucleus, translocation",BP
BiologicalProcess,GO:0000070,Biological Process_20,420,Biological Process::GO:0000070,mitotic sister chromatid segregation,BP
BiologicalProcess,GO:0000075,Biological Process_21,421,Biological Process::GO:0000075,cell cycle checkpoint,BP
BiologicalProcess,GO:0000076,Biological Process_22,422,Biological Process::GO:0000076,DNA replication checkpoint,BP
BiologicalProcess,GO:0000077,Biological Process_23,423,Biological Process::GO:0000077,DNA damage checkpoint,BP
BiologicalProcess,GO:0000079,Biological Process_24,424,Biological Process::GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,BP
BiologicalProcess,GO:0000082,Biological Process_25,425,Biological Process::GO:0000082,G1/S transition of mitotic cell cycle,BP
BiologicalProcess,GO:0000083,Biological Process_26,426,Biological Process::GO:0000083,regulation of transcription involved in G1/S transition of mitotic cell cycle,BP
BiologicalProcess,GO:0000086,Biological Process_27,427,Biological Process::GO:0000086,G2/M transition of mitotic cell cycle,BP
BiologicalProcess,GO:0000096,Biological Process_28,428,Biological Process::GO:0000096,sulfur amino acid metabolic process,BP
BiologicalProcess,GO:0000097,Biological Process_29,429,Biological Process::GO:0000097,sulfur amino acid biosynthetic process,BP
BiologicalProcess,GO:0000098,Biological Process_30,430,Biological Process::GO:0000098,sulfur amino acid catabolic process,BP
BiologicalProcess,GO:0000101,Biological Process_31,431,Biological Process::GO:0000101,sulfur amino acid transport,BP
BiologicalProcess,GO:0000103,Biological Process_32,432,Biological Process::GO:0000103,sulfate assimilation,BP
BiologicalProcess,GO:0000105,Biological Process_33,433,Biological Process::GO:0000105,histidine biosynthetic process,BP
BiologicalProcess,GO:0000122,Biological Process_34,434,Biological Process::GO:0000122,negative regulation of transcription from RNA polymerase II promoter,BP
BiologicalProcess,GO:0000132,Biological Process_35,435,Biological Process::GO:0000132,establishment of mitotic spindle orientation,BP
BiologicalProcess,GO:0000154,Biological Process_36,436,Biological Process::GO:0000154,rRNA modification,BP
BiologicalProcess,GO:0000160,Biological Process_37,437,Biological Process::GO:0000160,phosphorelay signal transduction system,BP
BiologicalProcess,GO:0000165,Biological Process_38,438,Biological Process::GO:0000165,MAPK cascade,BP
BiologicalProcess,GO:0000183,Biological Process_39,439,Biological Process::GO:0000183,chromatin silencing at rDNA,BP
BiologicalProcess,GO:0000184,Biological Process_40,440,Biological Process::GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",BP
BiologicalProcess,GO:0000185,Biological Process_41,441,Biological Process::GO:0000185,activation of MAPKKK activity,BP
BiologicalProcess,GO:0000186,Biological Process_42,442,Biological Process::GO:0000186,activation of MAPKK activity,BP
BiologicalProcess,GO:0000187,Biological Process_43,443,Biological Process::GO:0000187,activation of MAPK activity,BP
BiologicalProcess,GO:0000188,Biological Process_44,444,Biological Process::GO:0000188,inactivation of MAPK activity,BP
BiologicalProcess,GO:0000189,Biological Process_45,445,Biological Process::GO:0000189,MAPK import into nucleus,BP
BiologicalProcess,GO:0000209,Biological Process_46,446,Biological Process::GO:0000209,protein polyubiquitination,BP
BiologicalProcess,GO:0000212,Biological Process_47,447,Biological Process::GO:0000212,meiotic spindle organization,BP
BiologicalProcess,GO:0000226,Biological Process_48,448,Biological Process::GO:0000226,microtubule cytoskeleton organization,BP
BiologicalProcess,GO:0000244,Biological Process_49,449,Biological Process::GO:0000244,spliceosomal tri-snRNP complex assembly,BP
BiologicalProcess,GO:0000245,Biological Process_50,450,Biological Process::GO:0000245,spliceosomal complex assembly,BP
BiologicalProcess,GO:0000255,Biological Process_51,451,Biological Process::GO:0000255,allantoin metabolic process,BP
BiologicalProcess,GO:0000266,Biological Process_52,452,Biological Process::GO:0000266,mitochondrial fission,BP
BiologicalProcess,GO:0000270,Biological Process_53,453,Biological Process::GO:0000270,peptidoglycan metabolic process,BP
BiologicalProcess,GO:0000271,Biological Process_54,454,Biological Process::GO:0000271,polysaccharide biosynthetic process,BP
BiologicalProcess,GO:0000272,Biological Process_55,455,Biological Process::GO:0000272,polysaccharide catabolic process,BP
BiologicalProcess,GO:0000278,Biological Process_56,456,Biological Process::GO:0000278,mitotic cell cycle,BP
BiologicalProcess,GO:0000280,Biological Process_57,457,Biological Process::GO:0000280,nuclear division,BP
BiologicalProcess,GO:0000281,Biological Process_58,458,Biological Process::GO:0000281,mitotic cytokinesis,BP
BiologicalProcess,GO:0000288,Biological Process_59,459,Biological Process::GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",BP
BiologicalProcess,GO:0000289,Biological Process_60,460,Biological Process::GO:0000289,nuclear-transcribed mRNA poly(A) tail shortening,BP
BiologicalProcess,GO:0000290,Biological Process_61,461,Biological Process::GO:0000290,deadenylation-dependent decapping of nuclear-transcribed mRNA,BP
BiologicalProcess,GO:0000291,Biological Process_62,462,Biological Process::GO:0000291,"nuclear-transcribed mRNA catabolic process, exonucleolytic",BP
BiologicalProcess,GO:0000294,Biological Process_63,463,Biological Process::GO:0000294,"nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay",BP
BiologicalProcess,GO:0000301,Biological Process_64,464,Biological Process::GO:0000301,"retrograde transport, vesicle recycling within Golgi",BP
BiologicalProcess,GO:0000302,Biological Process_65,465,Biological Process::GO:0000302,response to reactive oxygen species,BP
BiologicalProcess,GO:0000303,Biological Process_66,466,Biological Process::GO:0000303,response to superoxide,BP
BiologicalProcess,GO:0000305,Biological Process_67,467,Biological Process::GO:0000305,response to oxygen radical,BP
BiologicalProcess,GO:0000320,Biological Process_68,468,Biological Process::GO:0000320,re-entry into mitotic cell cycle,BP
BiologicalProcess,GO:0000338,Biological Process_69,469,Biological Process::GO:0000338,protein deneddylation,BP
BiologicalProcess,GO:0000350,Biological Process_70,470,Biological Process::GO:0000350,generation of catalytic spliceosome for second transesterification step,BP
BiologicalProcess,GO:0000354,Biological Process_71,471,Biological Process::GO:0000354,cis assembly of pre-catalytic spliceosome,BP
BiologicalProcess,GO:0000375,Biological Process_72,472,Biological Process::GO:0000375,"RNA splicing, via transesterification reactions",BP
BiologicalProcess,GO:0000377,Biological Process_73,473,Biological Process::GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",BP
BiologicalProcess,GO:0000379,Biological Process_74,474,Biological Process::GO:0000379,tRNA-type intron splice site recognition and cleavage,BP
BiologicalProcess,GO:0000380,Biological Process_75,475,Biological Process::GO:0000380,"alternative mRNA splicing, via spliceosome",BP
BiologicalProcess,GO:0000381,Biological Process_76,476,Biological Process::GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",BP
BiologicalProcess,GO:0000387,Biological Process_77,477,Biological Process::GO:0000387,spliceosomal snRNP assembly,BP
BiologicalProcess,GO:0000389,Biological Process_78,478,Biological Process::GO:0000389,mRNA 3'-splice site recognition,BP
BiologicalProcess,GO:0000393,Biological Process_79,479,Biological Process::GO:0000393,spliceosomal conformational changes to generate catalytic conformation,BP
BiologicalProcess,GO:0000394,Biological Process_80,480,Biological Process::GO:0000394,"RNA splicing, via endonucleolytic cleavage and ligation",BP
BiologicalProcess,GO:0000395,Biological Process_81,481,Biological Process::GO:0000395,mRNA 5'-splice site recognition,BP
BiologicalProcess,GO:0000398,Biological Process_82,482,Biological Process::GO:0000398,"mRNA splicing, via spliceosome",BP
BiologicalProcess,GO:0000413,Biological Process_83,483,Biological Process::GO:0000413,protein peptidyl-prolyl isomerization,BP
BiologicalProcess,GO:0000414,Biological Process_84,484,Biological Process::GO:0000414,regulation of histone H3-K36 methylation,BP
BiologicalProcess,GO:0000422,Biological Process_85,485,Biological Process::GO:0000422,mitophagy,BP
BiologicalProcess,GO:0000423,Biological Process_86,486,Biological Process::GO:0000423,macromitophagy,BP
BiologicalProcess,GO:0000429,Biological Process_87,487,Biological Process::GO:0000429,carbon catabolite regulation of transcription from RNA polymerase II promoter,BP
BiologicalProcess,GO:0000430,Biological Process_88,488,Biological Process::GO:0000430,regulation of transcription from RNA polymerase II promoter by glucose,BP
BiologicalProcess,GO:0000432,Biological Process_89,489,Biological Process::GO:0000432,positive regulation of transcription from RNA polymerase II promoter by glucose,BP
BiologicalProcess,GO:0000436,Biological Process_90,490,Biological Process::GO:0000436,carbon catabolite activation of transcription from RNA polymerase II promoter,BP
BiologicalProcess,GO:0000447,Biological Process_91,491,Biological Process::GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP
BiologicalProcess,GO:0000448,Biological Process_92,492,Biological Process::GO:0000448,"cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP
BiologicalProcess,GO:0000451,Biological Process_93,493,Biological Process::GO:0000451,rRNA 2'-O-methylation,BP
BiologicalProcess,GO:0000453,Biological Process_94,494,Biological Process::GO:0000453,enzyme-directed rRNA 2'-O-methylation,BP
BiologicalProcess,GO:0000459,Biological Process_95,495,Biological Process::GO:0000459,exonucleolytic trimming involved in rRNA processing,BP
BiologicalProcess,GO:0000460,Biological Process_96,496,Biological Process::GO:0000460,maturation of 5.8S rRNA,BP
BiologicalProcess,GO:0000461,Biological Process_97,497,Biological Process::GO:0000461,"endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP
BiologicalProcess,GO:0000462,Biological Process_98,498,Biological Process::GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP
BiologicalProcess,GO:0000463,Biological Process_99,499,Biological Process::GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP
