source,metaedge,target,source_global_id,target_global_id,metaedge_global_id,source_local_id,source_metanode,target_local_id,target_metanode,source_identifier,source_name,source_abbreviation,target_identifier,target_name,target_abbreviation
Compound::DB00758,CmC,Compound::DB00657,13791,13691,24,Compound_619,Compound,Compound_519,Compound,DB00758,Clopidogrel,C,DB00657,Mecamylamine,C
Compound::DB08910,CmC,Compound::DB00441,14662,13487,24,Compound_1490,Compound,Compound_315,Compound,DB08910,Pomalidomide,C,DB00441,Gemcitabine,C
Compound::DB01254,CmC,Compound::DB08889,14265,14650,24,Compound_1093,Compound,Compound_1478,Compound,DB01254,Dasatinib,C,DB08889,Carfilzomib,C
Compound::DB00316,CmC,Compound::DB00652,13371,13686,24,Compound_199,Compound,Compound_514,Compound,DB00316,Acetaminophen,C,DB00652,Pentazocine,C
Compound::DB00612,CmC,Compound::DB00264,13647,13321,24,Compound_475,Compound,Compound_149,Compound,DB00612,Bisoprolol,C,DB00264,Metoprolol,C
Compound::DB00333,CmC,Compound::DB00675,13387,13709,24,Compound_215,Compound,Compound_537,Compound,DB00333,Methadone,C,DB00675,Tamoxifen,C
Compound::DB00635,CmC,Compound::DB00238,13670,13295,24,Compound_498,Compound,Compound_123,Compound,DB00635,Prednisone,C,DB00238,Nevirapine,C
Compound::DB01225,CmC,Compound::DB00682,14237,13716,24,Compound_1065,Compound,Compound_544,Compound,DB01225,Enoxaparin,C,DB00682,Warfarin,C
Compound::DB00864,CmC,Compound::DB00688,13893,13722,24,Compound_721,Compound,Compound_550,Compound,DB00864,Tacrolimus,C,DB00688,Mycophenolate mofetil,C
Compound::DB00694,CmC,Compound::DB00987,13728,14009,24,Compound_556,Compound,Compound_837,Compound,DB00694,Daunorubicin,C,DB00987,Cytarabine,C
Compound::DB01076,CmC,Compound::DB00155,14094,13216,24,Compound_922,Compound,Compound_44,Compound,DB01076,Atorvastatin,C,DB00155,L-Citrulline,C
Compound::DB00818,CmC,Compound::DB00708,13849,13741,24,Compound_677,Compound,Compound_569,Compound,DB00818,Propofol,C,DB00708,Sufentanil,C
Compound::DB00481,CmC,Compound::DB00482,13524,13525,24,Compound_352,Compound,Compound_353,Compound,DB00481,Raloxifene,C,DB00482,Celecoxib,C
Compound::DB00959,CmC,Compound::DB00277,13983,13333,24,Compound_811,Compound,Compound_161,Compound,DB00959,Methylprednisolone,C,DB00277,Theophylline,C
Compound::DB00742,CmC,Compound::DB00741,13775,13774,24,Compound_603,Compound,Compound_602,Compound,DB00742,Mannitol,C,DB00741,Hydrocortisone,C
Compound::DB00947,CmC,Compound::DB01217,13971,14229,24,Compound_799,Compound,Compound_1057,Compound,DB00947,Fulvestrant,C,DB01217,Anastrozole,C
Compound::DB01248,CmC,Compound::DB06699,14259,14559,24,Compound_1087,Compound,Compound_1387,Compound,DB01248,Docetaxel,C,DB06699,Degarelix,C
Compound::DB00704,CmC,Compound::DB01156,13737,14170,24,Compound_565,Compound,Compound_998,Compound,DB00704,Naltrexone,C,DB01156,Bupropion,C
Compound::DB01268,CmC,Compound::DB08896,14276,14653,24,Compound_1104,Compound,Compound_1481,Compound,DB01268,Sunitinib,C,DB08896,Regorafenib,C
Compound::DB01390,CmC,Compound::DB06151,14337,14514,24,Compound_1165,Compound,Compound_1342,Compound,DB01390,Sodium bicarbonate,C,DB06151,Acetylcysteine,C
Compound::DB00207,CmC,Compound::DB00254,13265,13311,24,Compound_93,Compound,Compound_139,Compound,DB00207,Azithromycin,C,DB00254,Doxycycline,C
Compound::DB00091,CmC,Compound::DB00620,13175,13655,24,Compound_3,Compound,Compound_483,Compound,DB00091,Cyclosporine,C,DB00620,Triamcinolone,C
Compound::DB00683,CmC,Compound::DB00802,13717,13833,24,Compound_545,Compound,Compound_661,Compound,DB00683,Midazolam,C,DB00802,Alfentanil,C
Compound::DB00136,CmC,Compound::DB01013,13198,14035,24,Compound_26,Compound,Compound_863,Compound,DB00136,Calcitriol,C,DB01013,Clobetasol propionate,C
Compound::DB00199,CmC,Compound::DB01045,13257,14064,24,Compound_85,Compound,Compound_892,Compound,DB00199,Erythromycin,C,DB01045,Rifampicin,C
Compound::DB00572,CmC,Compound::DB00733,13609,13766,24,Compound_437,Compound,Compound_594,Compound,DB00572,Atropine,C,DB00733,Pralidoxime,C
Compound::DB08826,CmC,Compound::DB01609,14630,14425,24,Compound_1458,Compound,Compound_1253,Compound,DB08826,Deferiprone,C,DB01609,Deferasirox,C
Compound::DB00230,CmC,Compound::DB00216,13288,13274,24,Compound_116,Compound,Compound_102,Compound,DB00230,Pregabalin,C,DB00216,Eletriptan,C
Compound::DB01206,CmC,Compound::DB01362,14218,14326,24,Compound_1046,Compound,Compound_1154,Compound,DB01206,Lomustine,C,DB01362,Iohexol,C
Compound::DB01089,CmC,Compound::DB00232,14106,13290,24,Compound_934,Compound,Compound_118,Compound,DB01089,Deserpidine,C,DB00232,Methyclothiazide,C
Compound::DB00260,CmC,Compound::DB01238,13317,14249,24,Compound_145,Compound,Compound_1077,Compound,DB00260,Cycloserine,C,DB01238,Aripiprazole,C
Compound::DB01023,CmC,Compound::DB00584,14045,13619,24,Compound_873,Compound,Compound_447,Compound,DB01023,Felodipine,C,DB00584,Enalapril,C
Compound::DB01607,CmC,Compound::DB00766,14423,13799,24,Compound_1251,Compound,Compound_627,Compound,DB01607,Ticarcillin,C,DB00766,Clavulanate,C
Compound::DB00907,CmC,Compound::DB01579,13933,14398,24,Compound_761,Compound,Compound_1226,Compound,DB00907,Cocaine,C,DB01579,Phendimetrazine,C
Compound::DB01217,CmC,Compound::DB08899,14229,14655,24,Compound_1057,Compound,Compound_1483,Compound,DB01217,Anastrozole,C,DB08899,Enzalutamide,C
Compound::DB00482,CmC,Compound::DB00381,13525,13432,24,Compound_353,Compound,Compound_260,Compound,DB00482,Celecoxib,C,DB00381,Amlodipine,C
Compound::DB00899,CmC,Compound::DB00633,13926,13668,24,Compound_754,Compound,Compound_496,Compound,DB00899,Remifentanil,C,DB00633,Dexmedetomidine,C
Compound::DB00790,CmC,Compound::DB00381,13821,13432,24,Compound_649,Compound,Compound_260,Compound,DB00790,Perindopril,C,DB00381,Amlodipine,C
Compound::DB01590,CmC,Compound::DB01128,14407,14144,24,Compound_1235,Compound,Compound_972,Compound,DB01590,Everolimus,C,DB01128,Bicalutamide,C
Compound::DB00544,CmC,Compound::DB00305,13581,13361,24,Compound_409,Compound,Compound_189,Compound,DB00544,Fluorouracil,C,DB00305,Mitomycin,C
Compound::DB08877,CmC,Compound::DB08896,14645,14653,24,Compound_1473,Compound,Compound_1481,Compound,DB08877,Ruxolitinib,C,DB08896,Regorafenib,C
Compound::DB00795,CmC,Compound::DB01132,13826,14148,24,Compound_654,Compound,Compound_976,Compound,DB00795,Sulfasalazine,C,DB01132,Pioglitazone,C
Compound::DB00316,CmC,Compound::DB00143,13371,13204,24,Compound_199,Compound,Compound_32,Compound,DB00316,Acetaminophen,C,DB00143,Glutathione,C
Compound::DB00704,CmC,Compound::DB00822,13737,13853,24,Compound_565,Compound,Compound_681,Compound,DB00704,Naltrexone,C,DB00822,Disulfiram,C
Compound::DB00990,CmC,Compound::DB06616,14012,14547,24,Compound_840,Compound,Compound_1375,Compound,DB00990,Exemestane,C,DB06616,Bosutinib,C
Compound::DB00692,CmC,Compound::DB00714,13726,13747,24,Compound_554,Compound,Compound_575,Compound,DB00692,Phentolamine,C,DB00714,Apomorphine,C
Compound::DB06151,CmC,Compound::DB00927,14514,13952,24,Compound_1342,Compound,Compound_780,Compound,DB06151,Acetylcysteine,C,DB00927,Famotidine,C
Compound::DB00713,CmC,Compound::DB00455,13746,13500,24,Compound_574,Compound,Compound_328,Compound,DB00713,Oxacillin,C,DB00455,Loratadine,C
Compound::DB01601,CmC,Compound::DB00503,14417,13546,24,Compound_1245,Compound,Compound_374,Compound,DB01601,Lopinavir,C,DB00503,Ritonavir,C
Compound::DB00802,CmC,Compound::DB06716,13833,14576,24,Compound_661,Compound,Compound_1404,Compound,DB00802,Alfentanil,C,DB06716,Fospropofol,C
Compound::DB00571,CmC,Compound::DB00745,13608,13778,24,Compound_436,Compound,Compound_606,Compound,DB00571,Propranolol,C,DB00745,Modafinil,C
Compound::DB01229,CmC,Compound::DB00641,14241,13675,24,Compound_1069,Compound,Compound_503,Compound,DB01229,Paclitaxel,C,DB00641,Simvastatin,C
Compound::DB00947,CmC,Compound::DB00014,13971,13172,24,Compound_799,Compound,Compound_0,Compound,DB00947,Fulvestrant,C,DB00014,Goserelin,C
Compound::DB01023,CmC,Compound::DB00177,14045,13236,24,Compound_873,Compound,Compound_64,Compound,DB01023,Felodipine,C,DB00177,Valsartan,C
Compound::DB01002,CmC,Compound::DB00668,14024,13702,24,Compound_852,Compound,Compound_530,Compound,DB01002,Levobupivacaine,C,DB00668,Epinephrine,C
Compound::DB00441,CmC,Compound::DB01390,13487,14337,24,Compound_315,Compound,Compound_1165,Compound,DB00441,Gemcitabine,C,DB01390,Sodium bicarbonate,C
Compound::DB00571,CmC,Compound::DB00682,13608,13716,24,Compound_436,Compound,Compound_544,Compound,DB00571,Propranolol,C,DB00682,Warfarin,C
Compound::DB00741,CmC,Compound::DB00759,13774,13792,24,Compound_602,Compound,Compound_620,Compound,DB00741,Hydrocortisone,C,DB00759,Tetracycline,C
Compound::DB00514,CmC,Compound::DB00874,13554,13903,24,Compound_382,Compound,Compound_731,Compound,DB00514,Dextromethorphan,C,DB00874,Guaifenesin,C
Compound::DB00531,CmC,Compound::DB00091,13570,13175,24,Compound_398,Compound,Compound_3,Compound,DB00531,Cyclophosphamide,C,DB00091,Cyclosporine,C
Compound::DB00675,CmC,Compound::DB01006,13709,14028,24,Compound_537,Compound,Compound_856,Compound,DB00675,Tamoxifen,C,DB01006,Letrozole,C
Compound::DB01032,CmC,Compound::DB00198,14053,13256,24,Compound_881,Compound,Compound_84,Compound,DB01032,Probenecid,C,DB00198,Oseltamivir,C
Compound::DB00230,CmC,Compound::DB00497,13288,13540,24,Compound_116,Compound,Compound_368,Compound,DB00230,Pregabalin,C,DB00497,Oxycodone,C
Compound::DB00188,CmC,Compound::DB00853,13247,13882,24,Compound_75,Compound,Compound_710,Compound,DB00188,Bortezomib,C,DB00853,Temozolomide,C
Compound::DB00334,CmC,Compound::DB00472,13388,13515,24,Compound_216,Compound,Compound_343,Compound,DB00334,Olanzapine,C,DB00472,Fluoxetine,C
Compound::DB01294,CmC,Compound::DB01043,14286,14062,24,Compound_1114,Compound,Compound_890,Compound,DB01294,Bismuth Subsalicylate,C,DB01043,Memantine,C
Compound::DB00250,CmC,Compound::DB00210,13307,13268,24,Compound_135,Compound,Compound_96,Compound,DB00250,Dapsone,C,DB00210,Adapalene,C
Compound::DB00091,CmC,Compound::DB00741,13175,13774,24,Compound_3,Compound,Compound_602,Compound,DB00091,Cyclosporine,C,DB00741,Hydrocortisone,C
Compound::DB00972,CmC,Compound::DB01222,13994,14234,24,Compound_822,Compound,Compound_1062,Compound,DB00972,Azelastine,C,DB01222,Budesonide,C
Compound::DB06697,CmC,Compound::DB01087,14557,14104,24,Compound_1385,Compound,Compound_932,Compound,DB06697,Artemether,C,DB01087,Primaquine,C
Compound::DB01170,CmC,Compound::DB00999,14183,14021,24,Compound_1011,Compound,Compound_849,Compound,DB01170,Guanethidine,C,DB00999,Hydrochlorothiazide,C
Compound::DB01026,CmC,Compound::DB00741,14048,13774,24,Compound_876,Compound,Compound_602,Compound,DB01026,Ketoconazole,C,DB00741,Hydrocortisone,C
Compound::DB08899,CmC,Compound::DB00644,14655,13678,24,Compound_1483,Compound,Compound_506,Compound,DB08899,Enzalutamide,C,DB00644,Gonadorelin,C
Compound::DB00515,CmC,Compound::DB00126,13555,13188,24,Compound_383,Compound,Compound_16,Compound,DB00515,Cisplatin,C,DB00126,Vitamin C,C
Compound::DB00788,CmC,Compound::DB00193,13819,13252,24,Compound_647,Compound,Compound_80,Compound,DB00788,Naproxen,C,DB00193,Tramadol,C
Compound::DB08889,CmC,Compound::DB08910,14650,14662,24,Compound_1478,Compound,Compound_1490,Compound,DB08889,Carfilzomib,C,DB08910,Pomalidomide,C
Compound::DB00503,CmC,Compound::DB00932,13546,13956,24,Compound_374,Compound,Compound_784,Compound,DB00503,Ritonavir,C,DB00932,Tipranavir,C
Compound::DB00723,CmC,Compound::DB00572,13756,13609,24,Compound_584,Compound,Compound_437,Compound,DB00723,Methoxamine,C,DB00572,Atropine,C
Compound::DB01098,CmC,Compound::DB08932,14115,14670,24,Compound_943,Compound,Compound_1498,Compound,DB01098,Rosuvastatin,C,DB08932,MACITENTAN,C
Compound::DB01097,CmC,Compound::DB00482,14114,13525,24,Compound_942,Compound,Compound_353,Compound,DB01097,Leflunomide,C,DB00482,Celecoxib,C
Compound::DB00635,CmC,Compound::DB00688,13670,13722,24,Compound_498,Compound,Compound_550,Compound,DB00635,Prednisone,C,DB00688,Mycophenolate mofetil,C
Compound::DB08930,CmC,Compound::DB08864,14669,14638,24,Compound_1497,Compound,Compound_1466,Compound,DB08930,Dolutegravir,C,DB08864,Rilpivirine,C
Compound::DB01039,CmC,Compound::DB00175,14059,13234,24,Compound_887,Compound,Compound_62,Compound,DB01039,Fenofibrate,C,DB00175,Pravastatin,C
Compound::DB00104,CmC,Compound::DB00834,13177,13865,24,Compound_5,Compound,Compound_693,Compound,DB00104,Octreotide,C,DB00834,Mifepristone,C
Compound::DB00973,CmC,Compound::DB00641,13995,13675,24,Compound_823,Compound,Compound_503,Compound,DB00973,Ezetimibe,C,DB00641,Simvastatin,C
Compound::DB00544,CmC,Compound::DB00143,13581,13204,24,Compound_409,Compound,Compound_32,Compound,DB00544,Fluorouracil,C,DB00143,Glutathione,C
Compound::DB00441,CmC,Compound::DB00331,13487,13385,24,Compound_315,Compound,Compound_213,Compound,DB00441,Gemcitabine,C,DB00331,Metformin,C
Compound::DB00740,CmC,Compound::DB01043,13773,14062,24,Compound_601,Compound,Compound_890,Compound,DB00740,Riluzole,C,DB01043,Memantine,C
Compound::DB01229,CmC,Compound::DB01196,14241,14208,24,Compound_1069,Compound,Compound_1036,Compound,DB01229,Paclitaxel,C,DB01196,Estramustine,C
Compound::DB00928,CmC,Compound::DB00188,13953,13247,24,Compound_781,Compound,Compound_75,Compound,DB00928,Azacitidine,C,DB00188,Bortezomib,C
Compound::DB01229,CmC,Compound::DB00755,14241,13788,24,Compound_1069,Compound,Compound_616,Compound,DB01229,Paclitaxel,C,DB00755,Tretinoin,C
Compound::DB00207,CmC,Compound::DB00438,13265,13485,24,Compound_93,Compound,Compound_313,Compound,DB00207,Azithromycin,C,DB00438,Ceftazidime,C
Compound::DB00284,CmC,Compound::DB01083,13340,14100,24,Compound_168,Compound,Compound_928,Compound,DB00284,Acarbose,C,DB01083,Orlistat,C
Compound::DB06766,CmC,Compound::DB06802,14585,14596,24,Compound_1413,Compound,Compound_1424,Compound,DB06766,Alcaftadine,C,DB06802,Nepafenac,C
Compound::DB01128,CmC,Compound::DB01590,14144,14407,24,Compound_972,Compound,Compound_1235,Compound,DB01128,Bicalutamide,C,DB01590,Everolimus,C
Compound::DB00635,CmC,Compound::DB08930,13670,14669,24,Compound_498,Compound,Compound_1497,Compound,DB00635,Prednisone,C,DB08930,Dolutegravir,C
Compound::DB01262,CmC,Compound::DB00441,14271,13487,24,Compound_1099,Compound,Compound_315,Compound,DB01262,Decitabine,C,DB00441,Gemcitabine,C
Compound::DB00681,CmC,Compound::DB00582,13715,13617,24,Compound_543,Compound,Compound_445,Compound,DB00681,Amphotericin B,C,DB00582,Voriconazole,C
Compound::DB00527,CmC,Compound::DB01221,13566,14233,24,Compound_394,Compound,Compound_1061,Compound,DB00527,Cinchocaine,C,DB01221,Ketamine,C
Compound::DB06605,CmC,Compound::DB01211,14545,14223,24,Compound_1373,Compound,Compound_1051,Compound,DB06605,Apixaban,C,DB01211,Clarithromycin,C
Compound::DB00468,CmC,Compound::DB01222,13511,14234,24,Compound_339,Compound,Compound_1062,Compound,DB00468,Quinine,C,DB01222,Budesonide,C
Compound::DB00808,CmC,Compound::DB08822,13839,14627,24,Compound_667,Compound,Compound_1455,Compound,DB00808,Indapamide,C,DB08822,Azilsartan medoxomil,C
Compound::DB00196,CmC,Compound::DB00520,13255,13560,24,Compound_83,Compound,Compound_388,Compound,DB00196,Fluconazole,C,DB00520,Caspofungin,C
Compound::DB00331,CmC,Compound::DB01098,13385,14115,24,Compound_213,Compound,Compound_943,Compound,DB00331,Metformin,C,DB01098,Rosuvastatin,C
Compound::DB00531,CmC,Compound::DB00482,13570,13525,24,Compound_398,Compound,Compound_353,Compound,DB00531,Cyclophosphamide,C,DB00482,Celecoxib,C
Compound::DB04876,CmC,Compound::DB01132,14479,14148,24,Compound_1307,Compound,Compound_976,Compound,DB04876,Vildagliptin,C,DB01132,Pioglitazone,C
Compound::DB00678,CmC,Compound::DB00912,13712,13938,24,Compound_540,Compound,Compound_766,Compound,DB00678,Losartan,C,DB00912,Repaglinide,C
Compound::DB00999,CmC,Compound::DB00598,14021,13633,24,Compound_849,Compound,Compound_461,Compound,DB00999,Hydrochlorothiazide,C,DB00598,Labetalol,C
Compound::DB00734,CmC,Compound::DB00334,13767,13388,24,Compound_595,Compound,Compound_216,Compound,DB00734,Risperidone,C,DB00334,Olanzapine,C
Compound::DB00370,CmC,Compound::DB00182,13422,13241,24,Compound_250,Compound,Compound_69,Compound,DB00370,Mirtazapine,C,DB00182,Amphetamine,C
Compound::DB00745,CmC,Compound::DB00203,13778,13261,24,Compound_606,Compound,Compound_89,Compound,DB00745,Modafinil,C,DB00203,Sildenafil,C
Compound::DB00300,CmC,Compound::DB00879,13356,13908,24,Compound_184,Compound,Compound_736,Compound,DB00300,Tenofovir,C,DB00879,Emtricitabine,C
Compound::DB01234,CmC,Compound::DB08877,14245,14645,24,Compound_1073,Compound,Compound_1473,Compound,DB01234,Dexamethasone,C,DB08877,Ruxolitinib,C
Compound::DB00853,CmC,Compound::DB00959,13882,13983,24,Compound_710,Compound,Compound_811,Compound,DB00853,Temozolomide,C,DB00959,Methylprednisolone,C
Compound::DB00184,CmC,Compound::DB01235,13243,14246,24,Compound_71,Compound,Compound_1074,Compound,DB00184,Nicotine,C,DB01235,L-DOPA,C
Compound::DB00871,CmC,Compound::DB01001,13900,14023,24,Compound_728,Compound,Compound_851,Compound,DB00871,Terbutaline,C,DB01001,Salbutamol,C
Compound::DB00502,CmC,Compound::DB00875,13545,13904,24,Compound_373,Compound,Compound_732,Compound,DB00502,Haloperidol,C,DB00875,Flupentixol,C
Compound::DB00643,CmC,Compound::DB00305,13677,13361,24,Compound_505,Compound,Compound_189,Compound,DB00643,Mebendazole,C,DB00305,Mitomycin,C
Compound::DB01296,CmC,Compound::DB00137,14288,13199,24,Compound_1116,Compound,Compound_27,Compound,DB01296,Glucosamine,C,DB00137,Xanthophyll,C
Compound::DB01118,CmC,Compound::DB01017,14134,14039,24,Compound_962,Compound,Compound_867,Compound,DB01118,Amiodarone,C,DB01017,Minocycline,C
Compound::DB00203,CmC,Compound::DB06268,13261,14532,24,Compound_89,Compound,Compound_1360,Compound,DB00203,Sildenafil,C,DB06268,Sitaxentan,C
Compound::DB01248,CmC,Compound::DB00531,14259,13570,24,Compound_1087,Compound,Compound_398,Compound,DB01248,Docetaxel,C,DB00531,Cyclophosphamide,C
Compound::DB00091,CmC,Compound::DB00873,13175,13902,24,Compound_3,Compound,Compound_730,Compound,DB00091,Cyclosporine,C,DB00873,Loteprednol,C
Compound::DB00650,CmC,Compound::DB00115,13684,13178,24,Compound_512,Compound,Compound_6,Compound,DB00650,Leucovorin,C,DB00115,Cyanocobalamin,C
Compound::DB00493,CmC,Compound::DB01606,13536,14422,24,Compound_364,Compound,Compound_1250,Compound,DB00493,Cefotaxime,C,DB01606,Tazobactam,C
Compound::DB00316,CmC,Compound::DB00297,13371,13353,24,Compound_199,Compound,Compound_181,Compound,DB00316,Acetaminophen,C,DB00297,Bupivacaine,C
Compound::DB00521,CmC,Compound::DB00974,13561,13996,24,Compound_389,Compound,Compound_824,Compound,DB00521,Carteolol,C,DB00974,Edetic Acid,C
Compound::DB00381,CmC,Compound::DB00627,13432,13662,24,Compound_260,Compound,Compound_490,Compound,DB00381,Amlodipine,C,DB00627,Niacin,C
Compound::DB00446,CmC,Compound::DB00787,13492,13818,24,Compound_320,Compound,Compound_646,Compound,DB00446,Chloramphenicol,C,DB00787,Aciclovir,C
Compound::DB00633,CmC,Compound::DB00708,13668,13741,24,Compound_496,Compound,Compound_569,Compound,DB00633,Dexmedetomidine,C,DB00708,Sufentanil,C
Compound::DB04967,CmC,Compound::DB00853,14495,13882,24,Compound_1323,Compound,Compound_710,Compound,DB04967,Lucanthone,C,DB00853,Temozolomide,C
Compound::DB09019,CmC,Compound::DB01611,14709,14427,24,Compound_1537,Compound,Compound_1255,Compound,DB09019,Bromhexine,C,DB01611,Hydroxychloroquine,C
Compound::DB01101,CmC,Compound::DB00441,14118,13487,24,Compound_946,Compound,Compound_315,Compound,DB01101,Capecitabine,C,DB00441,Gemcitabine,C
Compound::DB00567,CmC,Compound::DB00698,13604,13732,24,Compound_432,Compound,Compound_560,Compound,DB00567,Cephalexin,C,DB00698,Nitrofurantoin,C
Compound::DB06730,CmC,Compound::DB00977,14582,13999,24,Compound_1410,Compound,Compound_827,Compound,DB06730,Gestodene,C,DB00977,Ethinyl Estradiol,C
Compound::DB01234,CmC,Compound::DB05812,14245,14509,24,Compound_1073,Compound,Compound_1337,Compound,DB01234,Dexamethasone,C,DB05812,Abiraterone,C
Compound::DB01111,CmC,Compound::DB01045,14127,14064,24,Compound_955,Compound,Compound_892,Compound,DB01111,Colistimethate,C,DB01045,Rifampicin,C
Compound::DB00284,CmC,Compound::DB00678,13340,13712,24,Compound_168,Compound,Compound_540,Compound,DB00284,Acarbose,C,DB00678,Losartan,C
Compound::DB06209,CmC,Compound::DB00758,14521,13791,24,Compound_1349,Compound,Compound_619,Compound,DB06209,Prasugrel,C,DB00758,Clopidogrel,C
